-10.0	4.30e+32	1.0
-5.0	6.35e+24	1.0
0.0	2.81e+19	1.0
5.0	3.62e+15	1.0
10.0	4.02e+12	1.0
15.0	2.77e+07	1.4
20.0	1.48e+06	1.4
25.0	2.89e+04	1.4
30.0	1.41e+03	1.4
35.0	1.03e+02	1.2
40.0	1.48e+01	1.1
45.0	3.47e+00	1.0
50.0	1.00e+00	1.0
55.0	3.34e-01	1.0
59.9	1.31e-01	0.9
70.0	3.08e-02	0.8
80.0	7.50e-03	0.7
90.0	2.15e-03	0.7
100.0	6.76e-04	0.7
110.0	2.74e-04	0.7
120.0	1.44e-04	0.7
130.0	7.78e-05	0.7
140.0	3.95e-05	0.6
150.0	2.12e-05	0.6
160.0	7.55e-06	0.5
170.0	1.57e-06	0.3
