-10.0	4.31e+30	1.0
-5.0	6.35e+22	1.0
0.0	2.82e+17	1.0
5.0	3.62e+10	0.9
10.0	1.27e+09	0.9
15.0	1.63e+08	0.9
20.0	7.27e+06	1.0
25.0	1.48e+05	1.1
30.0	4.47e+03	1.2
35.0	2.26e+02	1.1
40.0	2.40e+01	1.0
45.0	4.26e+00	1.0
50.0	1.00e+00	1.0
55.0	3.04e-01	1.0
60.0	1.11e-01	1.0
70.0	2.23e-02	0.9
80.0	5.69e-03	0.9
90.0	1.79e-03	0.9
100.0	6.46e-04	0.9
110.0	3.00e-04	0.9
120.0	1.58e-04	0.9
130.0	8.33e-05	0.9
140.0	2.99e-05	0.9
150.0	1.17e-05	1.0
160.0	4.06e-06	1.1
170.0	1.64e-06	1.3
