# Temperature = -10.0
4.31e+30	9.86e+08	3.12e+07	3.16e-02
6.80e+30	9.91e+08	3.22e+07	3.25e-02
1.08e+31	9.94e+08	3.08e+07	3.10e-02
1.71e+31	9.98e+08	3.11e+07	3.12e-02
2.72e+31	1.00e+09	3.08e+07	3.07e-02
4.31e+31	1.01e+09	3.14e+07	3.12e-02
6.80e+31	1.01e+09	3.11e+07	3.08e-02
1.08e+32	1.02e+09	3.17e+07	3.13e-02
1.71e+32	1.02e+09	3.22e+07	3.16e-02
2.72e+32	1.02e+09	3.27e+07	3.19e-02
4.31e+32	1.03e+09	3.31e+07	3.21e-02
# Temperature = -5.0
6.35e+22	9.62e+08	3.29e+07	3.42e-02
1.00e+23	9.68e+08	3.31e+07	3.41e-02
1.59e+23	9.74e+08	3.19e+07	3.28e-02
2.53e+23	9.78e+08	3.22e+07	3.29e-02
4.01e+23	9.81e+08	3.21e+07	3.27e-02
6.35e+23	9.86e+08	3.15e+07	3.20e-02
1.00e+24	9.89e+08	3.20e+07	3.23e-02
1.59e+24	9.94e+08	3.24e+07	3.26e-02
2.53e+24	9.97e+08	3.26e+07	3.27e-02
4.01e+24	1.00e+09	3.30e+07	3.29e-02
6.35e+24	1.01e+09	3.32e+07	3.29e-02
# Temperature = 0.0
2.82e+17	9.36e+08	3.75e+07	4.00e-02
4.45e+17	9.41e+08	3.66e+07	3.88e-02
7.07e+17	9.46e+08	3.68e+07	3.89e-02
1.12e+18	9.50e+08	3.63e+07	3.82e-02
1.78e+18	9.54e+08	3.58e+07	3.75e-02
2.82e+18	9.58e+08	3.62e+07	3.78e-02
4.45e+18	9.62e+08	3.60e+07	3.74e-02
7.07e+18	9.65e+08	3.64e+07	3.77e-02
1.12e+19	9.69e+08	3.67e+07	3.79e-02
1.78e+19	9.73e+08	3.71e+07	3.81e-02
2.82e+19	9.77e+08	3.75e+07	3.84e-02
# Temperature = 5.0
3.62e+10	7.98e+08	4.27e+07	5.36e-02
5.72e+10	8.03e+08	4.19e+07	5.22e-02
9.09e+10	8.06e+08	4.12e+07	5.11e-02
1.44e+11	8.10e+08	4.07e+07	5.02e-02
2.28e+11	8.14e+08	4.04e+07	4.97e-02
3.62e+11	8.17e+08	4.06e+07	4.96e-02
5.72e+11	8.21e+08	4.01e+07	4.89e-02
9.09e+11	8.24e+08	4.03e+07	4.90e-02
1.44e+12	8.27e+08	4.07e+07	4.92e-02
2.28e+12	8.30e+08	4.09e+07	4.94e-02
3.62e+12	8.34e+08	4.13e+07	4.95e-02
# Temperature = 10.0
1.27e+09	7.68e+08	4.95e+07	6.44e-02
2.01e+09	7.74e+08	4.74e+07	6.12e-02
3.19e+09	7.81e+08	4.59e+07	5.88e-02
5.05e+09	7.85e+08	4.47e+07	5.69e-02
8.01e+09	7.90e+08	4.36e+07	5.52e-02
1.27e+10	7.94e+08	4.27e+07	5.37e-02
2.01e+10	7.98e+08	4.20e+07	5.25e-02
3.19e+10	8.02e+08	4.16e+07	5.19e-02
5.05e+10	8.05e+08	4.16e+07	5.16e-02
8.01e+10	8.10e+08	4.14e+07	5.12e-02
1.27e+11	8.14e+08	4.10e+07	5.04e-02
# Temperature = 15.0
1.63e+08	7.23e+08	6.39e+07	8.85e-02
2.58e+08	7.34e+08	5.96e+07	8.10e-02
4.09e+08	7.44e+08	5.59e+07	7.50e-02
6.49e+08	7.52e+08	5.26e+07	6.99e-02
1.03e+09	7.61e+08	5.02e+07	6.59e-02
1.63e+09	7.68e+08	4.82e+07	6.27e-02
2.58e+09	7.74e+08	4.61e+07	5.95e-02
4.09e+09	7.81e+08	4.46e+07	5.71e-02
6.49e+09	7.87e+08	4.35e+07	5.54e-02
1.03e+10	7.92e+08	4.26e+07	5.37e-02
1.63e+10	7.98e+08	4.14e+07	5.19e-02
# Temperature = 20.0
7.27e+06	5.89e+08	1.16e+08	1.97e-01
1.15e+07	6.17e+08	1.05e+08	1.71e-01
1.82e+07	6.40e+08	9.59e+07	1.50e-01
2.89e+07	6.60e+08	8.74e+07	1.32e-01
4.59e+07	6.80e+08	7.97e+07	1.17e-01
7.27e+07	6.98e+08	7.30e+07	1.05e-01
1.15e+08	7.13e+08	6.76e+07	9.49e-02
1.82e+08	7.26e+08	6.24e+07	8.59e-02
2.89e+08	7.38e+08	5.85e+07	7.92e-02
4.59e+08	7.50e+08	5.50e+07	7.33e-02
7.27e+08	7.61e+08	5.16e+07	6.78e-02
# Temperature = 25.0
1.48e+05	2.44e+08	1.47e+08	6.01e-01
2.34e+05	2.91e+08	1.53e+08	5.29e-01
3.71e+05	3.40e+08	1.57e+08	4.61e-01
5.89e+05	3.88e+08	1.56e+08	4.02e-01
9.34e+05	4.30e+08	1.51e+08	3.53e-01
1.48e+06	4.72e+08	1.46e+08	3.08e-01
2.34e+06	5.13e+08	1.37e+08	2.67e-01
3.71e+06	5.47e+08	1.28e+08	2.34e-01
5.89e+06	5.79e+08	1.19e+08	2.06e-01
9.34e+06	6.09e+08	1.10e+08	1.81e-01
1.48e+07	6.33e+08	1.02e+08	1.62e-01
# Temperature = 30.0
4.47e+03	3.78e+07	4.12e+07	1.09e+00
7.06e+03	4.97e+07	5.26e+07	1.06e+00
1.12e+04	6.56e+07	6.66e+07	1.01e+00
1.78e+04	8.56e+07	8.18e+07	9.55e-01
2.82e+04	1.10e+08	9.76e+07	8.87e-01
4.47e+04	1.42e+08	1.14e+08	8.07e-01
7.06e+04	1.77e+08	1.29e+08	7.26e-01
1.12e+05	2.20e+08	1.42e+08	6.39e-01
1.78e+05	2.63e+08	1.50e+08	5.67e-01
2.82e+05	3.10e+08	1.54e+08	4.97e-01
4.47e+05	3.58e+08	1.54e+08	4.32e-01
# Temperature = 35.0
2.26e+02	7.97e+06	7.06e+06	8.86e-01
3.57e+02	9.49e+06	9.36e+06	9.86e-01
5.67e+02	1.18e+07	1.27e+07	1.07e+00
8.99e+02	1.48e+07	1.69e+07	1.14e+00
1.43e+03	1.86e+07	2.19e+07	1.18e+00
2.26e+03	2.43e+07	2.89e+07	1.19e+00
3.57e+03	3.18e+07	3.75e+07	1.18e+00
5.67e+03	4.23e+07	4.81e+07	1.14e+00
8.99e+03	5.47e+07	5.93e+07	1.08e+00
1.43e+04	7.27e+07	7.28e+07	1.00e+00
2.26e+04	9.50e+07	8.72e+07	9.17e-01
# Temperature = 40.0
2.40e+01	4.65e+06	1.80e+06	3.89e-01
3.79e+01	5.05e+06	2.36e+06	4.68e-01
6.02e+01	5.55e+06	3.10e+06	5.58e-01
9.55e+01	6.21e+06	4.09e+06	6.58e-01
1.51e+02	7.16e+06	5.55e+06	7.76e-01
2.40e+02	8.31e+06	7.39e+06	8.88e-01
3.79e+02	9.96e+06	9.92e+06	9.96e-01
6.02e+02	1.21e+07	1.31e+07	1.09e+00
9.55e+02	1.49e+07	1.74e+07	1.17e+00
1.51e+03	1.91e+07	2.31e+07	1.21e+00
2.40e+03	2.50e+07	3.06e+07	1.22e+00
# Temperature = 45.0
4.26e+00	3.84e+06	7.26e+05	1.89e-01
6.73e+00	4.01e+06	9.18e+05	2.29e-01
1.07e+01	4.23e+06	1.17e+06	2.76e-01
1.70e+01	4.51e+06	1.51e+06	3.36e-01
2.69e+01	4.87e+06	1.99e+06	4.08e-01
4.26e+01	5.28e+06	2.55e+06	4.84e-01
6.73e+01	5.85e+06	3.38e+06	5.77e-01
1.07e+02	6.59e+06	4.47e+06	6.78e-01
1.70e+02	7.44e+06	5.77e+06	7.76e-01
2.69e+02	8.89e+06	8.03e+06	9.02e-01
4.26e+02	1.06e+07	1.07e+07	1.01e+00
# Temperature = 50.0
1.00e+00	3.49e+06	3.88e+05	1.11e-01
1.58e+00	3.59e+06	4.68e+05	1.30e-01
2.51e+00	3.70e+06	5.75e+05	1.55e-01
3.98e+00	3.84e+06	7.18e+05	1.87e-01
6.31e+00	4.02e+06	9.12e+05	2.27e-01
1.00e+01	4.23e+06	1.16e+06	2.73e-01
1.58e+01	4.50e+06	1.48e+06	3.30e-01
2.51e+01	4.84e+06	1.91e+06	3.95e-01
3.98e+01	5.28e+06	2.49e+06	4.72e-01
6.31e+01	5.83e+06	3.23e+06	5.53e-01
1.00e+02	6.57e+06	4.34e+06	6.60e-01
# Temperature = 55.0
3.04e-01	3.30e+06	2.54e+05	7.69e-02
4.80e-01	3.37e+06	2.88e+05	8.55e-02
7.63e-01	3.44e+06	3.40e+05	9.91e-02
1.21e+00	3.53e+06	4.15e+05	1.18e-01
1.92e+00	3.63e+06	5.05e+05	1.39e-01
3.04e+00	3.75e+06	6.38e+05	1.70e-01
4.80e+00	3.90e+06	7.89e+05	2.02e-01
7.63e+00	4.10e+06	1.00e+06	2.45e-01
1.21e+01	4.34e+06	1.28e+06	2.95e-01
1.92e+01	4.64e+06	1.65e+06	3.56e-01
3.04e+01	5.01e+06	2.14e+06	4.27e-01
# Temperature = 60.0
1.11e-01	3.24e+06	2.15e+05	6.61e-02
1.75e-01	3.29e+06	2.19e+05	6.64e-02
2.79e-01	3.34e+06	2.40e+05	7.18e-02
4.42e-01	3.40e+06	2.77e+05	8.16e-02
7.00e-01	3.47e+06	3.28e+05	9.44e-02
1.11e+00	3.56e+06	4.01e+05	1.13e-01
1.75e+00	3.66e+06	4.93e+05	1.35e-01
2.79e+00	3.78e+06	6.12e+05	1.62e-01
4.42e+00	3.94e+06	7.63e+05	1.94e-01
7.00e+00	4.13e+06	9.72e+05	2.36e-01
1.11e+01	4.35e+06	1.24e+06	2.85e-01
# Temperature = 70.0
2.23e-02	3.14e+06	2.03e+05	6.48e-02
3.52e-02	3.17e+06	1.77e+05	5.59e-02
5.60e-02	3.20e+06	1.63e+05	5.12e-02
8.88e-02	3.24e+06	1.64e+05	5.08e-02
1.41e-01	3.27e+06	1.77e+05	5.40e-02
2.23e-01	3.31e+06	2.03e+05	6.14e-02
3.52e-01	3.36e+06	2.41e+05	7.18e-02
5.60e-01	3.42e+06	2.92e+05	8.54e-02
8.88e-01	3.50e+06	3.58e+05	1.02e-01
1.41e+00	3.58e+06	4.45e+05	1.24e-01
2.23e+00	3.69e+06	5.58e+05	1.51e-01
# Temperature = 80.0
5.69e-03	3.02e+06	2.62e+05	8.68e-02
8.99e-03	3.07e+06	2.15e+05	6.98e-02
1.43e-02	3.12e+06	1.77e+05	5.67e-02
2.26e-02	3.15e+06	1.51e+05	4.79e-02
3.59e-02	3.18e+06	1.39e+05	4.34e-02
5.69e-02	3.21e+06	1.38e+05	4.29e-02
8.99e-02	3.24e+06	1.47e+05	4.54e-02
1.43e-01	3.26e+06	1.66e+05	5.10e-02
2.26e-01	3.31e+06	1.97e+05	5.94e-02
3.59e-01	3.36e+06	2.40e+05	7.16e-02
5.69e-01	3.40e+06	2.97e+05	8.71e-02
# Temperature = 90.0
1.79e-03	2.88e+06	3.34e+05	1.16e-01
2.83e-03	2.96e+06	2.74e+05	9.26e-02
4.49e-03	3.02e+06	2.24e+05	7.40e-02
7.12e-03	3.07e+06	1.80e+05	5.86e-02
1.13e-02	3.10e+06	1.49e+05	4.80e-02
1.79e-02	3.13e+06	1.28e+05	4.11e-02
2.83e-02	3.16e+06	1.20e+05	3.80e-02
4.49e-02	3.18e+06	1.21e+05	3.80e-02
7.12e-02	3.21e+06	1.30e+05	4.07e-02
1.13e-01	3.23e+06	1.50e+05	4.65e-02
1.79e-01	3.26e+06	1.80e+05	5.51e-02
# Temperature = 100.0
6.46e-04	2.69e+06	3.95e+05	1.47e-01
1.02e-03	2.79e+06	3.41e+05	1.22e-01
1.62e-03	2.89e+06	2.84e+05	9.81e-02
2.57e-03	2.95e+06	2.31e+05	7.80e-02
4.08e-03	3.01e+06	1.85e+05	6.16e-02
6.46e-03	3.04e+06	1.51e+05	4.96e-02
1.02e-02	3.07e+06	1.26e+05	4.12e-02
1.62e-02	3.10e+06	1.13e+05	3.65e-02
2.57e-02	3.12e+06	1.09e+05	3.48e-02
4.08e-02	3.14e+06	1.12e+05	3.58e-02
6.46e-02	3.16e+06	1.25e+05	3.94e-02
# Temperature = 110.0
3.00e-04	2.53e+06	4.25e+05	1.68e-01
4.74e-04	2.64e+06	3.98e+05	1.50e-01
7.53e-04	2.77e+06	3.45e+05	1.25e-01
1.19e-03	2.87e+06	2.90e+05	1.01e-01
1.89e-03	2.94e+06	2.38e+05	8.09e-02
3.00e-03	2.99e+06	1.91e+05	6.41e-02
4.74e-03	3.03e+06	1.57e+05	5.16e-02
7.53e-03	3.06e+06	1.30e+05	4.26e-02
1.19e-02	3.09e+06	1.15e+05	3.71e-02
1.89e-02	3.10e+06	1.06e+05	3.42e-02
3.00e-02	3.12e+06	1.07e+05	3.44e-02
# Temperature = 120.0
1.58e-04	2.34e+06	3.98e+05	1.70e-01
2.50e-04	2.48e+06	4.15e+05	1.67e-01
3.97e-04	2.63e+06	3.93e+05	1.50e-01
6.29e-04	2.75e+06	3.52e+05	1.28e-01
9.97e-04	2.86e+06	2.99e+05	1.05e-01
1.58e-03	2.93e+06	2.46e+05	8.41e-02
2.50e-03	2.98e+06	1.98e+05	6.64e-02
3.97e-03	3.03e+06	1.61e+05	5.32e-02
6.29e-03	3.06e+06	1.34e+05	4.38e-02
9.97e-03	3.08e+06	1.17e+05	3.78e-02
1.58e-02	3.10e+06	1.07e+05	3.44e-02
# Temperature = 130.0
8.33e-05	2.18e+06	3.32e+05	1.53e-01
1.32e-04	2.30e+06	3.84e+05	1.67e-01
2.09e-04	2.44e+06	4.08e+05	1.68e-01
3.32e-04	2.58e+06	4.00e+05	1.55e-01
5.26e-04	2.71e+06	3.62e+05	1.33e-01
8.33e-04	2.82e+06	3.11e+05	1.10e-01
1.32e-03	2.90e+06	2.57e+05	8.87e-02
2.09e-03	2.96e+06	2.09e+05	7.07e-02
3.32e-03	3.01e+06	1.70e+05	5.66e-02
5.26e-03	3.03e+06	1.39e+05	4.58e-02
8.33e-03	3.06e+06	1.20e+05	3.93e-02
# Temperature = 140.0
2.99e-05	1.94e+06	2.90e+05	1.50e-01
4.72e-05	2.02e+06	3.53e+05	1.75e-01
7.50e-05	2.14e+06	4.07e+05	1.91e-01
1.19e-04	2.29e+06	4.39e+05	1.91e-01
1.89e-04	2.44e+06	4.40e+05	1.80e-01
2.99e-04	2.59e+06	4.12e+05	1.59e-01
4.72e-04	2.72e+06	3.63e+05	1.34e-01
7.50e-04	2.82e+06	3.10e+05	1.10e-01
1.19e-03	2.90e+06	2.58e+05	8.90e-02
1.89e-03	2.96e+06	2.12e+05	7.16e-02
2.99e-03	2.96e+06	1.84e+05	6.23e-02
# Temperature = 150.0
1.17e-05	1.77e+06	1.85e+05	1.04e-01
1.85e-05	1.82e+06	2.34e+05	1.29e-01
2.94e-05	1.88e+06	2.91e+05	1.54e-01
4.66e-05	1.98e+06	3.54e+05	1.79e-01
7.38e-05	2.11e+06	4.03e+05	1.91e-01
1.17e-04	2.25e+06	4.30e+05	1.91e-01
1.85e-04	2.40e+06	4.28e+05	1.79e-01
2.94e-04	2.54e+06	4.09e+05	1.61e-01
4.66e-04	2.66e+06	3.81e+05	1.43e-01
7.38e-04	2.76e+06	3.52e+05	1.28e-01
1.17e-03	2.86e+06	3.26e+05	1.14e-01
# Temperature = 160.0
4.06e-06	1.68e+06	1.08e+05	6.43e-02
6.41e-06	1.71e+06	1.30e+05	7.61e-02
1.02e-05	1.74e+06	1.70e+05	9.74e-02
1.62e-05	1.78e+06	2.14e+05	1.20e-01
2.56e-05	1.86e+06	2.69e+05	1.45e-01
4.06e-05	1.95e+06	3.19e+05	1.63e-01
6.41e-05	2.07e+06	3.52e+05	1.70e-01
1.02e-04	2.20e+06	3.59e+05	1.63e-01
1.62e-04	2.33e+06	3.43e+05	1.47e-01
2.56e-04	2.43e+06	3.12e+05	1.29e-01
4.06e-04	2.51e+06	2.80e+05	1.12e-01
# Temperature = 170.0
1.64e-06	1.64e+06	9.66e+04	5.87e-02
2.59e-06	1.66e+06	1.29e+05	7.74e-02
4.12e-06	1.69e+06	1.13e+05	6.70e-02
6.53e-06	1.72e+06	1.33e+05	7.74e-02
1.03e-05	1.75e+06	1.65e+05	9.42e-02
1.64e-05	1.81e+06	2.03e+05	1.13e-01
2.59e-05	1.87e+06	2.44e+05	1.30e-01
4.12e-05	1.95e+06	2.79e+05	1.43e-01
6.53e-05	2.05e+06	2.98e+05	1.45e-01
1.03e-04	2.13e+06	3.07e+05	1.45e-01
1.64e-04	2.24e+06	2.84e+05	1.27e-01
